class_id,class_name,bbox,filename
153,Lamborghini Diablo Coupe 2001,"[157, 196, 642, 345]",cars_train/03868.jpg
157,MINI Cooper Roadster Convertible 2012,"[33, 170, 587, 374]",cars_train/07100.jpg
114,Ford F-150 Regular Cab 2007,"[33, 24, 438, 335]",cars_train/05574.jpg
21,Audi S5 Convertible 2012,"[99, 147, 712, 516]",cars_train/06969.jpg
173,Porsche Panamera Sedan 2012,"[135, 429, 915, 762]",cars_test/00602.jpg
147,Jeep Liberty SUV 2012,"[20, 20, 1003, 746]",cars_train/05900.jpg
93,Dodge Challenger SRT8 2011,"[56, 82, 550, 339]",cars_test/01242.jpg
16,Audi V8 Sedan 1994,"[3, 93, 582, 328]",cars_test/04029.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[101, 41, 534, 430]",cars_train/02427.jpg
161,Mercedes-Benz 300-Class Convertible 1993,"[230, 218, 864, 498]",cars_train/06504.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[22, 46, 477, 207]",cars_test/02951.jpg
33,BMW X6 SUV 2012,"[10, 22, 492, 316]",cars_test/00035.jpg
98,Eagle Talon Hatchback 1998,"[28, 61, 462, 366]",cars_train/05896.jpg
7,Acura ZDX Hatchback 2012,"[17, 62, 425, 314]",cars_train/07769.jpg
93,Dodge Challenger SRT8 2011,"[271, 185, 630, 347]",cars_train/05403.jpg
127,Honda Odyssey Minivan 2007,"[19, 45, 602, 322]",cars_test/02496.jpg
55,Chevrolet Corvette Convertible 2012,"[237, 542, 1254, 927]",cars_test/04161.jpg
34,BMW M3 Coupe 2012,"[23, 38, 201, 112]",cars_test/07925.jpg
150,Lamborghini Reventon Coupe 2008,"[62, 81, 467, 318]",cars_train/06526.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[11, 7, 265, 176]",cars_train/06537.jpg
25,Audi TT RS Coupe 2012,"[8, 15, 299, 133]",cars_test/06379.jpg
108,Ford Freestar Minivan 2007,"[9, 4, 251, 164]",cars_train/02506.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[34, 43, 288, 206]",cars_test/03968.jpg
59,Chevrolet Camaro Convertible 2012,"[40, 111, 591, 362]",cars_test/01142.jpg
22,Audi S5 Coupe 2012,"[10, 42, 310, 180]",cars_train/02025.jpg
176,Rolls-Royce Ghost Sedan 2012,"[94, 21, 462, 261]",cars_train/03050.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[31, 115, 609, 400]",cars_test/06158.jpg
156,Lincoln Town Car Sedan 2011,"[26, 49, 283, 179]",cars_train/05793.jpg
41,Bentley Mulsanne Sedan 2011,"[209, 90, 684, 460]",cars_train/03506.jpg
41,Bentley Mulsanne Sedan 2011,"[67, 95, 515, 296]",cars_test/04026.jpg
15,Audi R8 Coupe 2012,"[13, 90, 608, 254]",cars_test/05412.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[31, 25, 252, 167]",cars_train/03220.jpg
48,Buick Rainier SUV 2007,"[110, 25, 563, 421]",cars_test/05334.jpg
167,Mitsubishi Lancer Sedan 2012,"[87, 248, 867, 586]",cars_train/05626.jpg
177,Rolls-Royce Phantom Sedan 2012,"[34, 94, 223, 178]",cars_test/01550.jpg
158,Maybach Landaulet Convertible 2012,"[27, 18, 258, 184]",cars_test/04959.jpg
89,Dodge Journey SUV 2012,"[22, 56, 618, 392]",cars_test/04199.jpg
143,Isuzu Ascender SUV 2008,"[107, 40, 433, 240]",cars_train/00352.jpg
131,Hyundai Santa Fe SUV 2012,"[76, 81, 660, 420]",cars_train/04987.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[14, 36, 133, 99]",cars_train/00005.jpg
121,GMC Acadia SUV 2012,"[6, 240, 1280, 893]",cars_test/04845.jpg
191,Volkswagen Golf Hatchback 1991,"[43, 106, 614, 350]",cars_test/00644.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[18, 77, 617, 403]",cars_test/00123.jpg
47,Buick Regal GS 2012,"[290, 304, 1055, 687]",cars_test/04629.jpg
182,Suzuki Kizashi Sedan 2012,"[190, 221, 638, 419]",cars_train/06489.jpg
103,Ferrari 458 Italia Convertible 2012,"[66, 212, 978, 594]",cars_test/04996.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[15, 31, 286, 148]",cars_train/00634.jpg
132,Hyundai Tucson SUV 2012,"[27, 8, 509, 255]",cars_train/05689.jpg
118,GMC Terrain SUV 2012,"[25, 35, 266, 180]",cars_train/03967.jpg
177,Rolls-Royce Phantom Sedan 2012,"[1, 7, 200, 125]",cars_train/01940.jpg
31,BMW 6 Series Convertible 2007,"[81, 1, 581, 284]",cars_test/00920.jpg
121,GMC Acadia SUV 2012,"[89, 69, 332, 274]",cars_train/08059.jpg
153,Lamborghini Diablo Coupe 2001,"[122, 196, 512, 439]",cars_train/00521.jpg
59,Chevrolet Camaro Convertible 2012,"[188, 134, 481, 298]",cars_test/07668.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[19, 20, 286, 212]",cars_train/03768.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[5, 43, 299, 144]",cars_train/07513.jpg
31,BMW 6 Series Convertible 2007,"[71, 41, 242, 178]",cars_test/06785.jpg
145,Jeep Patriot SUV 2012,"[13, 20, 626, 446]",cars_train/00706.jpg
37,BMW X3 SUV 2012,"[110, 332, 930, 649]",cars_test/06098.jpg
15,Audi R8 Coupe 2012,"[79, 183, 711, 455]",cars_test/02962.jpg
105,Fisker Karma Sedan 2012,"[45, 57, 597, 326]",cars_test/02928.jpg
145,Jeep Patriot SUV 2012,"[410, 20, 794, 300]",cars_train/07711.jpg
21,Audi S5 Convertible 2012,"[73, 278, 1010, 659]",cars_train/02041.jpg
170,Nissan Juke Hatchback 2012,"[284, 159, 980, 564]",cars_test/04390.jpg
52,Cadillac SRX SUV 2012,"[32, 293, 904, 678]",cars_test/07172.jpg
157,MINI Cooper Roadster Convertible 2012,"[46, 81, 507, 278]",cars_train/05204.jpg
80,Chrysler Crossfire Convertible 2008,"[19, 54, 246, 170]",cars_train/01367.jpg
113,Ford F-150 Regular Cab 2012,"[3, 19, 249, 168]",cars_test/05660.jpg
142,Infiniti QX56 SUV 2011,"[127, 70, 740, 442]",cars_test/01956.jpg
22,Audi S5 Coupe 2012,"[20, 66, 300, 198]",cars_test/04225.jpg
196,smart fortwo Convertible 2012,"[31, 6, 494, 272]",cars_train/07895.jpg
80,Chrysler Crossfire Convertible 2008,"[11, 35, 469, 337]",cars_test/02624.jpg
16,Audi V8 Sedan 1994,"[8, 35, 255, 159]",cars_train/05802.jpg
157,MINI Cooper Roadster Convertible 2012,"[58, 107, 863, 514]",cars_test/03012.jpg
114,Ford F-150 Regular Cab 2007,"[22, 17, 283, 214]",cars_test/07469.jpg
76,Chrysler Aspen SUV 2009,"[11, 65, 240, 174]",cars_test/00348.jpg
103,Ferrari 458 Italia Convertible 2012,"[136, 74, 613, 257]",cars_test/04047.jpg
131,Hyundai Santa Fe SUV 2012,"[11, 9, 255, 182]",cars_train/01742.jpg
147,Jeep Liberty SUV 2012,"[34, 14, 1005, 658]",cars_train/06753.jpg
73,Chevrolet Malibu Sedan 2007,"[135, 73, 609, 365]",cars_train/06525.jpg
195,Volvo XC90 SUV 2007,"[37, 62, 261, 191]",cars_train/00213.jpg
142,Infiniti QX56 SUV 2011,"[76, 15, 353, 216]",cars_train/07207.jpg
193,Volvo C30 Hatchback 2012,"[73, 301, 642, 538]",cars_train/06286.jpg
89,Dodge Journey SUV 2012,"[199, 85, 867, 637]",cars_test/03329.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[103, 414, 1643, 1086]",cars_train/06888.jpg
133,Hyundai Veracruz SUV 2012,"[54, 44, 578, 401]",cars_train/05137.jpg
167,Mitsubishi Lancer Sedan 2012,"[288, 198, 1645, 874]",cars_train/03338.jpg
65,Chevrolet Avalanche Crew Cab 2012,"[11, 30, 293, 208]",cars_train/06173.jpg
89,Dodge Journey SUV 2012,"[18, 3, 516, 258]",cars_test/04172.jpg
52,Cadillac SRX SUV 2012,"[308, 233, 2185, 1317]",cars_test/02509.jpg
127,Honda Odyssey Minivan 2007,"[16, 17, 388, 250]",cars_test/04348.jpg
94,Dodge Durango SUV 2012,"[42, 63, 593, 397]",cars_train/00321.jpg
26,BMW ActiveHybrid 5 Sedan 2012,"[531, 244, 908, 529]",cars_test/00339.jpg
97,Dodge Charger SRT-8 2009,"[27, 172, 536, 335]",cars_train/06488.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[181, 405, 1430, 871]",cars_test/06402.jpg
78,Chrysler Town and Country Minivan 2012,"[36, 26, 377, 229]",cars_test/01819.jpg
131,Hyundai Santa Fe SUV 2012,"[8, 30, 638, 445]",cars_test/04971.jpg
109,Ford Expedition EL SUV 2009,"[66, 92, 492, 336]",cars_train/02275.jpg
169,Nissan NV Passenger Van 2012,"[51, 38, 603, 432]",cars_train/02358.jpg
130,Hyundai Veloster Hatchback 2012,"[25, 66, 618, 378]",cars_test/07452.jpg
42,Bentley Continental GT Coupe 2012,"[14, 67, 267, 152]",cars_test/03420.jpg
25,Audi TT RS Coupe 2012,"[50, 109, 947, 521]",cars_train/04443.jpg
107,Ford Mustang Convertible 2007,"[15, 58, 602, 379]",cars_train/07516.jpg
151,Lamborghini Aventador Coupe 2012,"[133, 151, 450, 286]",cars_test/03584.jpg
158,Maybach Landaulet Convertible 2012,"[17, 62, 386, 176]",cars_test/00998.jpg
138,Hyundai Sonata Sedan 2012,"[32, 130, 973, 661]",cars_train/00157.jpg
48,Buick Rainier SUV 2007,"[43, 21, 613, 411]",cars_test/01894.jpg
179,Spyker C8 Convertible 2009,"[19, 14, 434, 259]",cars_train/03357.jpg
42,Bentley Continental GT Coupe 2012,"[9, 51, 293, 165]",cars_train/06800.jpg
112,Ford GT Coupe 2006,"[73, 424, 1597, 1030]",cars_test/07836.jpg
6,Acura Integra Type R 2001,"[38, 201, 761, 452]",cars_train/04691.jpg
94,Dodge Durango SUV 2012,"[41, 92, 603, 425]",cars_test/04123.jpg
161,Mercedes-Benz 300-Class Convertible 1993,"[42, 150, 415, 348]",cars_train/04177.jpg
104,Ferrari 458 Italia Coupe 2012,"[63, 175, 290, 315]",cars_train/04708.jpg
192,Volkswagen Beetle Hatchback 2012,"[64, 121, 985, 628]",cars_test/06118.jpg
157,MINI Cooper Roadster Convertible 2012,"[122, 58, 446, 308]",cars_test/06001.jpg
6,Acura Integra Type R 2001,"[42, 4, 750, 469]",cars_train/07696.jpg
16,Audi V8 Sedan 1994,"[75, 336, 1487, 786]",cars_train/04931.jpg
64,Chevrolet Express Cargo Van 2007,"[51, 39, 558, 377]",cars_train/06125.jpg
20,Audi S6 Sedan 2011,"[5, 58, 387, 272]",cars_test/04568.jpg
3,Acura TL Sedan 2012,"[1, 1, 1484, 900]",cars_train/06406.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[48, 92, 599, 392]",cars_train/03616.jpg
17,Audi 100 Sedan 1994,"[14, 61, 938, 406]",cars_train/06947.jpg
49,Buick Verano Sedan 2012,"[25, 116, 629, 333]",cars_train/04073.jpg
16,Audi V8 Sedan 1994,"[25, 89, 455, 257]",cars_train/03981.jpg
119,GMC Savana Van 2012,"[213, 7, 549, 203]",cars_train/03497.jpg
114,Ford F-150 Regular Cab 2007,"[17, 96, 607, 302]",cars_test/05898.jpg
138,Hyundai Sonata Sedan 2012,"[87, 250, 479, 422]",cars_test/05542.jpg
148,Jeep Grand Cherokee SUV 2012,"[135, 135, 865, 613]",cars_train/06899.jpg
144,Jaguar XK XKR 2012,"[103, 111, 655, 362]",cars_test/02589.jpg
156,Lincoln Town Car Sedan 2011,"[3, 51, 263, 159]",cars_train/05747.jpg
185,Tesla Model S Sedan 2012,"[22, 111, 559, 383]",cars_train/07102.jpg
35,BMW M5 Sedan 2010,"[32, 35, 413, 256]",cars_test/00866.jpg
95,Dodge Durango SUV 2007,"[20, 126, 932, 725]",cars_train/05252.jpg
128,Honda Accord Coupe 2012,"[367, 247, 1603, 1084]",cars_train/07508.jpg
28,BMW 1 Series Coupe 2012,"[28, 39, 233, 158]",cars_test/04232.jpg
89,Dodge Journey SUV 2012,"[70, 21, 670, 466]",cars_train/06803.jpg
89,Dodge Journey SUV 2012,"[49, 134, 936, 616]",cars_test/04843.jpg
81,Chrysler PT Cruiser Convertible 2008,"[35, 46, 489, 302]",cars_test/07524.jpg
12,Audi RS 4 Convertible 2008,"[295, 173, 1199, 741]",cars_test/07853.jpg
27,BMW 1 Series Convertible 2012,"[24, 50, 258, 171]",cars_train/01036.jpg
146,Jeep Wrangler SUV 2012,"[65, 138, 379, 310]",cars_test/04105.jpg
103,Ferrari 458 Italia Convertible 2012,"[14, 164, 1011, 615]",cars_train/02141.jpg
130,Hyundai Veloster Hatchback 2012,"[19, 50, 599, 367]",cars_test/00074.jpg
71,Chevrolet Express Van 2007,"[37, 32, 595, 434]",cars_test/06999.jpg
79,Chrysler 300 SRT-8 2010,"[52, 84, 566, 315]",cars_test/05458.jpg
171,Nissan 240SX Coupe 1998,"[12, 58, 591, 302]",cars_train/06135.jpg
92,Dodge Magnum Wagon 2008,"[63, 38, 429, 305]",cars_train/01082.jpg
170,Nissan Juke Hatchback 2012,"[243, 68, 920, 413]",cars_test/03692.jpg
113,Ford F-150 Regular Cab 2012,"[23, 11, 307, 225]",cars_train/01383.jpg
12,Audi RS 4 Convertible 2008,"[106, 168, 752, 512]",cars_train/06708.jpg
49,Buick Verano Sedan 2012,"[6, 49, 709, 475]",cars_train/06377.jpg
142,Infiniti QX56 SUV 2011,"[92, 82, 364, 219]",cars_train/03956.jpg
144,Jaguar XK XKR 2012,"[255, 304, 960, 607]",cars_test/06075.jpg
86,Dodge Ram Pickup 3500 Crew Cab 2010,"[9, 90, 191, 192]",cars_test/02633.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[120, 134, 1060, 660]",cars_train/06457.jpg
168,Nissan Leaf Hatchback 2012,"[48, 106, 579, 379]",cars_test/03732.jpg
124,HUMMER H3T Crew Cab 2010,"[3, 17, 500, 303]",cars_test/03302.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[85, 51, 397, 206]",cars_train/01551.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[82, 184, 720, 421]",cars_test/03542.jpg
166,Mercedes-Benz Sprinter Van 2012,"[159, 3, 636, 565]",cars_train/03778.jpg
169,Nissan NV Passenger Van 2012,"[518, 452, 1332, 1004]",cars_train/05325.jpg
188,Toyota Corolla Sedan 2012,"[69, 258, 768, 583]",cars_train/03585.jpg
30,BMW 3 Series Wagon 2012,"[196, 172, 1396, 890]",cars_train/01089.jpg
3,Acura TL Sedan 2012,"[131, 124, 537, 329]",cars_train/08005.jpg
52,Cadillac SRX SUV 2012,"[1, 56, 402, 248]",cars_train/01444.jpg
178,Scion xD Hatchback 2012,"[42, 78, 362, 299]",cars_train/05088.jpg
192,Volkswagen Beetle Hatchback 2012,"[77, 49, 508, 305]",cars_train/04780.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[415, 382, 816, 565]",cars_test/02581.jpg
52,Cadillac SRX SUV 2012,"[2, 21, 356, 264]",cars_train/04117.jpg
21,Audi S5 Convertible 2012,"[52, 69, 259, 208]",cars_train/02335.jpg
116,Ford E-Series Wagon Van 2012,"[15, 60, 284, 224]",cars_test/00574.jpg
155,Land Rover LR2 SUV 2012,"[57, 25, 403, 261]",cars_test/04884.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[13, 62, 533, 382]",cars_train/03685.jpg
160,McLaren MP4-12C Coupe 2012,"[95, 235, 534, 374]",cars_test/07380.jpg
39,Bentley Continental Supersports Conv. Convertible 2012,"[253, 220, 662, 445]",cars_train/02593.jpg
89,Dodge Journey SUV 2012,"[32, 74, 613, 424]",cars_train/01497.jpg
118,GMC Terrain SUV 2012,"[45, 56, 561, 393]",cars_test/07850.jpg
147,Jeep Liberty SUV 2012,"[43, 107, 683, 392]",cars_train/04134.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[126, 98, 822, 572]",cars_train/02482.jpg
14,Audi TTS Coupe 2012,"[188, 126, 575, 416]",cars_test/02479.jpg
135,Hyundai Elantra Sedan 2007,"[1, 47, 466, 310]",cars_test/03882.jpg
66,Chevrolet Cobalt SS 2010,"[23, 123, 691, 529]",cars_test/06791.jpg
131,Hyundai Santa Fe SUV 2012,"[32, 19, 275, 214]",cars_test/03473.jpg
190,Volkswagen Golf Hatchback 2012,"[21, 24, 249, 151]",cars_test/06875.jpg
16,Audi V8 Sedan 1994,"[24, 90, 246, 188]",cars_test/07681.jpg
8,Aston Martin V8 Vantage Convertible 2012,"[22, 142, 474, 326]",cars_train/03311.jpg
19,Audi TT Hatchback 2011,"[82, 105, 418, 280]",cars_test/02258.jpg
36,BMW M6 Convertible 2010,"[352, 367, 1222, 810]",cars_test/02484.jpg
121,GMC Acadia SUV 2012,"[1, 35, 640, 470]",cars_test/07642.jpg
150,Lamborghini Reventon Coupe 2008,"[21, 63, 577, 324]",cars_train/04159.jpg
19,Audi TT Hatchback 2011,"[13, 27, 297, 183]",cars_test/04168.jpg
151,Lamborghini Aventador Coupe 2012,"[56, 157, 617, 425]",cars_test/05309.jpg
31,BMW 6 Series Convertible 2007,"[20, 231, 999, 765]",cars_test/01425.jpg
115,Ford Focus Sedan 2007,"[66, 246, 595, 445]",cars_test/05813.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[188, 106, 581, 295]",cars_train/05126.jpg
84,Dodge Caliber Wagon 2007,"[9, 45, 234, 157]",cars_test/05480.jpg
122,GMC Canyon Extended Cab 2012,"[1, 87, 791, 430]",cars_train/03166.jpg
92,Dodge Magnum Wagon 2008,"[69, 114, 601, 347]",cars_test/07606.jpg
105,Fisker Karma Sedan 2012,"[31, 46, 294, 161]",cars_train/04939.jpg
110,Ford Edge SUV 2012,"[137, 149, 676, 453]",cars_train/04947.jpg
151,Lamborghini Aventador Coupe 2012,"[56, 79, 552, 251]",cars_train/05302.jpg
22,Audi S5 Coupe 2012,"[228, 564, 1436, 1025]",cars_train/08055.jpg
167,Mitsubishi Lancer Sedan 2012,"[55, 130, 989, 713]",cars_train/04135.jpg
119,GMC Savana Van 2012,"[80, 127, 535, 362]",cars_test/06740.jpg
79,Chrysler 300 SRT-8 2010,"[221, 577, 1736, 1340]",cars_train/04275.jpg
38,BMW Z4 Convertible 2012,"[80, 81, 547, 358]",cars_test/01638.jpg
184,Suzuki SX4 Sedan 2012,"[1, 11, 653, 336]",cars_train/02379.jpg
34,BMW M3 Coupe 2012,"[49, 49, 203, 164]",cars_train/02172.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[63, 1, 828, 390]",cars_test/06648.jpg
144,Jaguar XK XKR 2012,"[29, 86, 603, 388]",cars_train/06238.jpg
1,AM General Hummer SUV 2000,"[11, 60, 796, 535]",cars_test/01887.jpg
192,Volkswagen Beetle Hatchback 2012,"[97, 137, 965, 652]",cars_train/06188.jpg
164,Mercedes-Benz E-Class Sedan 2012,"[118, 397, 682, 619]",cars_train/07606.jpg
91,Dodge Dakota Club Cab 2007,"[8, 17, 468, 297]",cars_train/04026.jpg
14,Audi TTS Coupe 2012,"[22, 32, 278, 171]",cars_test/06009.jpg
64,Chevrolet Express Cargo Van 2007,"[36, 67, 620, 419]",cars_test/04432.jpg
178,Scion xD Hatchback 2012,"[40, 19, 599, 402]",cars_train/06213.jpg
6,Acura Integra Type R 2001,"[146, 73, 486, 236]",cars_train/03670.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[22, 80, 565, 332]",cars_test/07842.jpg
169,Nissan NV Passenger Van 2012,"[1, 74, 632, 429]",cars_train/04457.jpg
47,Buick Regal GS 2012,"[34, 70, 524, 366]",cars_test/06557.jpg
61,Chevrolet Impala Sedan 2007,"[151, 101, 890, 640]",cars_test/00421.jpg
112,Ford GT Coupe 2006,"[139, 244, 1534, 1081]",cars_train/06034.jpg
20,Audi S6 Sedan 2011,"[27, 154, 605, 355]",cars_train/04195.jpg
80,Chrysler Crossfire Convertible 2008,"[69, 260, 576, 451]",cars_test/05621.jpg
97,Dodge Charger SRT-8 2009,"[20, 132, 1007, 621]",cars_train/07555.jpg
149,Jeep Compass SUV 2012,"[51, 63, 591, 444]",cars_test/06896.jpg
107,Ford Mustang Convertible 2007,"[17, 61, 271, 209]",cars_test/04928.jpg
39,Bentley Continental Supersports Conv. Convertible 2012,"[127, 125, 1069, 645]",cars_test/02536.jpg
83,Dodge Caliber Wagon 2012,"[56, 119, 585, 328]",cars_test/01879.jpg
118,GMC Terrain SUV 2012,"[57, 87, 569, 437]",cars_train/00857.jpg
188,Toyota Corolla Sedan 2012,"[5, 46, 256, 181]",cars_test/06247.jpg
95,Dodge Durango SUV 2007,"[9, 6, 500, 363]",cars_test/04193.jpg
146,Jeep Wrangler SUV 2012,"[41, 109, 481, 452]",cars_test/01857.jpg
90,Dodge Dakota Crew Cab 2010,"[21, 33, 288, 177]",cars_test/03428.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[4, 19, 200, 120]",cars_train/06155.jpg
33,BMW X6 SUV 2012,"[4, 58, 423, 321]",cars_train/07718.jpg
81,Chrysler PT Cruiser Convertible 2008,"[58, 90, 548, 361]",cars_test/04661.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[9, 33, 252, 165]",cars_train/02360.jpg
2,Acura RL Sedan 2012,"[23, 134, 619, 349]",cars_train/06624.jpg
143,Isuzu Ascender SUV 2008,"[19, 29, 246, 170]",cars_test/02071.jpg
22,Audi S5 Coupe 2012,"[51, 103, 284, 192]",cars_train/06778.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[9, 49, 263, 164]",cars_test/02510.jpg
181,Suzuki Aerio Sedan 2007,"[1, 13, 400, 313]",cars_test/03976.jpg
60,Chevrolet HHR SS 2010,"[62, 1, 421, 294]",cars_train/05569.jpg
2,Acura RL Sedan 2012,"[8, 37, 294, 150]",cars_train/04892.jpg
10,Aston Martin Virage Convertible 2012,"[7, 66, 615, 359]",cars_train/07599.jpg
195,Volvo XC90 SUV 2007,"[66, 35, 360, 310]",cars_test/02524.jpg
177,Rolls-Royce Phantom Sedan 2012,"[21, 45, 269, 160]",cars_train/05202.jpg
143,Isuzu Ascender SUV 2008,"[22, 44, 237, 160]",cars_test/05702.jpg
137,Hyundai Genesis Sedan 2012,"[43, 117, 607, 344]",cars_test/03415.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[66, 222, 513, 339]",cars_train/04765.jpg
168,Nissan Leaf Hatchback 2012,"[60, 166, 915, 481]",cars_test/04005.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[8, 148, 423, 300]",cars_test/05306.jpg
37,BMW X3 SUV 2012,"[39, 42, 268, 195]",cars_test/00287.jpg
176,Rolls-Royce Ghost Sedan 2012,"[37, 44, 708, 436]",cars_train/02708.jpg
13,Audi A5 Coupe 2012,"[45, 93, 735, 433]",cars_test/05179.jpg
193,Volvo C30 Hatchback 2012,"[155, 21, 763, 360]",cars_train/02401.jpg
169,Nissan NV Passenger Van 2012,"[50, 37, 1005, 669]",cars_test/02003.jpg
118,GMC Terrain SUV 2012,"[38, 32, 243, 167]",cars_train/07014.jpg
174,Ram C/V Cargo Van Minivan 2012,"[11, 24, 117, 76]",cars_train/05167.jpg
124,HUMMER H3T Crew Cab 2010,"[117, 196, 661, 383]",cars_train/05121.jpg
93,Dodge Challenger SRT8 2011,"[27, 134, 479, 291]",cars_train/04477.jpg
21,Audi S5 Convertible 2012,"[82, 322, 1210, 726]",cars_test/04082.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[28, 72, 556, 326]",cars_test/07854.jpg
140,Hyundai Azera Sedan 2012,"[79, 300, 627, 589]",cars_train/01692.jpg
100,FIAT 500 Convertible 2012,"[61, 37, 496, 353]",cars_test/02936.jpg
123,Geo Metro Convertible 1993,"[3, 42, 197, 138]",cars_test/02735.jpg
58,Chevrolet Traverse SUV 2012,"[2, 99, 599, 430]",cars_train/03624.jpg
104,Ferrari 458 Italia Coupe 2012,"[38, 42, 263, 147]",cars_train/03350.jpg
14,Audi TTS Coupe 2012,"[118, 131, 575, 336]",cars_train/03547.jpg
150,Lamborghini Reventon Coupe 2008,"[207, 454, 1766, 1100]",cars_train/06652.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[4, 41, 281, 148]",cars_train/00552.jpg
153,Lamborghini Diablo Coupe 2001,"[1, 101, 639, 297]",cars_test/04276.jpg
20,Audi S6 Sedan 2011,"[34, 47, 437, 258]",cars_test/02941.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[21, 15, 267, 172]",cars_train/03739.jpg
121,GMC Acadia SUV 2012,"[99, 19, 451, 253]",cars_test/03196.jpg
74,Chevrolet Silverado 1500 Extended Cab 2012,"[22, 74, 477, 275]",cars_train/04622.jpg
143,Isuzu Ascender SUV 2008,"[68, 230, 638, 444]",cars_train/02678.jpg
35,BMW M5 Sedan 2010,"[159, 90, 606, 372]",cars_test/05816.jpg
141,Infiniti G Coupe IPL 2012,"[250, 139, 873, 386]",cars_test/02149.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[59, 61, 216, 153]",cars_test/06536.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[50, 63, 388, 277]",cars_train/03753.jpg
134,Hyundai Sonata Hybrid Sedan 2012,"[44, 72, 289, 208]",cars_test/04338.jpg
84,Dodge Caliber Wagon 2007,"[16, 43, 244, 176]",cars_test/07100.jpg
161,Mercedes-Benz 300-Class Convertible 1993,"[74, 180, 543, 433]",cars_train/06352.jpg
60,Chevrolet HHR SS 2010,"[6, 80, 499, 307]",cars_train/05600.jpg
89,Dodge Journey SUV 2012,"[47, 74, 581, 425]",cars_train/07249.jpg
119,GMC Savana Van 2012,"[22, 61, 774, 517]",cars_train/06754.jpg
134,Hyundai Sonata Hybrid Sedan 2012,"[71, 111, 558, 356]",cars_train/03400.jpg
155,Land Rover LR2 SUV 2012,"[57, 92, 1955, 1592]",cars_test/06353.jpg
114,Ford F-150 Regular Cab 2007,"[1, 103, 639, 480]",cars_train/01758.jpg
66,Chevrolet Cobalt SS 2010,"[29, 93, 485, 334]",cars_train/06898.jpg
92,Dodge Magnum Wagon 2008,"[152, 177, 575, 365]",cars_train/07804.jpg
73,Chevrolet Malibu Sedan 2007,"[17, 100, 692, 467]",cars_train/07481.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[73, 97, 587, 375]",cars_train/01726.jpg
153,Lamborghini Diablo Coupe 2001,"[9, 47, 591, 353]",cars_test/06344.jpg
163,Mercedes-Benz SL-Class Coupe 2009,"[5, 101, 299, 220]",cars_test/05527.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[8, 111, 639, 420]",cars_test/04516.jpg
4,Acura TL Type-S 2008,"[20, 157, 432, 309]",cars_test/07848.jpg
33,BMW X6 SUV 2012,"[161, 58, 562, 317]",cars_test/05048.jpg
110,Ford Edge SUV 2012,"[36, 95, 605, 405]",cars_test/06674.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[30, 131, 410, 235]",cars_test/06645.jpg
101,Ferrari FF Coupe 2012,"[97, 161, 505, 290]",cars_test/06914.jpg
190,Volkswagen Golf Hatchback 2012,"[59, 194, 1445, 980]",cars_test/07277.jpg
195,Volvo XC90 SUV 2007,"[101, 59, 602, 389]",cars_train/06013.jpg
97,Dodge Charger SRT-8 2009,"[33, 81, 580, 333]",cars_train/04522.jpg
153,Lamborghini Diablo Coupe 2001,"[32, 61, 565, 390]",cars_train/05876.jpg
