class_id,class_name,bbox,filename
173,Porsche Panamera Sedan 2012,"[26, 102, 618, 382]",cars_train/03540.jpg
56,Chevrolet Corvette ZR1 2012,"[55, 59, 431, 220]",cars_train/03541.jpg
140,Hyundai Azera Sedan 2012,"[135, 146, 827, 491]",cars_train/03542.jpg
20,Audi S6 Sedan 2011,"[29, 248, 760, 522]",cars_train/03543.jpg
56,Chevrolet Corvette ZR1 2012,"[13, 111, 480, 268]",cars_train/03544.jpg
35,BMW M5 Sedan 2010,"[68, 30, 336, 253]",cars_train/03545.jpg
154,Land Rover Range Rover SUV 2012,"[103, 167, 695, 467]",cars_train/03546.jpg
14,Audi TTS Coupe 2012,"[118, 131, 575, 336]",cars_train/03547.jpg
167,Mitsubishi Lancer Sedan 2012,"[200, 96, 899, 654]",cars_train/03548.jpg
102,Ferrari California Convertible 2012,"[181, 147, 741, 425]",cars_train/03549.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[51, 156, 601, 363]",cars_train/03550.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[59, 129, 594, 453]",cars_train/03551.jpg
109,Ford Expedition EL SUV 2009,"[10, 37, 312, 202]",cars_train/03552.jpg
50,Buick Enclave SUV 2012,"[5, 150, 796, 444]",cars_train/03553.jpg
119,GMC Savana Van 2012,"[22, 84, 252, 168]",cars_train/03554.jpg
193,Volvo C30 Hatchback 2012,"[36, 51, 817, 531]",cars_train/03555.jpg
110,Ford Edge SUV 2012,"[23, 23, 620, 450]",cars_train/03556.jpg
85,Dodge Caravan Minivan 1997,"[39, 50, 566, 413]",cars_train/03557.jpg
37,BMW X3 SUV 2012,"[57, 155, 589, 426]",cars_train/03558.jpg
56,Chevrolet Corvette ZR1 2012,"[90, 141, 476, 274]",cars_train/03559.jpg
42,Bentley Continental GT Coupe 2012,"[458, 408, 1374, 1012]",cars_train/03560.jpg
11,Aston Martin Virage Coupe 2012,"[69, 60, 600, 359]",cars_train/03561.jpg
101,Ferrari FF Coupe 2012,"[8, 67, 620, 268]",cars_train/03562.jpg
105,Fisker Karma Sedan 2012,"[19, 39, 275, 161]",cars_train/03563.jpg
179,Spyker C8 Convertible 2009,"[56, 152, 698, 427]",cars_train/03564.jpg
84,Dodge Caliber Wagon 2007,"[16, 52, 380, 280]",cars_train/03565.jpg
107,Ford Mustang Convertible 2007,"[5, 113, 466, 360]",cars_train/03566.jpg
154,Land Rover Range Rover SUV 2012,"[35, 180, 855, 793]",cars_train/03567.jpg
29,BMW 3 Series Sedan 2012,"[38, 163, 593, 342]",cars_train/03568.jpg
136,Hyundai Accent Sedan 2012,"[23, 75, 283, 173]",cars_train/03569.jpg
33,BMW X6 SUV 2012,"[20, 100, 482, 310]",cars_train/03570.jpg
155,Land Rover LR2 SUV 2012,"[123, 86, 576, 408]",cars_train/03571.jpg
102,Ferrari California Convertible 2012,"[24, 45, 426, 256]",cars_train/03572.jpg
110,Ford Edge SUV 2012,"[8, 40, 467, 319]",cars_train/03573.jpg
166,Mercedes-Benz Sprinter Van 2012,"[48, 5, 722, 497]",cars_train/03574.jpg
8,Aston Martin V8 Vantage Convertible 2012,"[57, 3, 615, 461]",cars_train/03575.jpg
101,Ferrari FF Coupe 2012,"[22, 138, 515, 284]",cars_train/03576.jpg
90,Dodge Dakota Crew Cab 2010,"[33, 50, 425, 303]",cars_train/03577.jpg
49,Buick Verano Sedan 2012,"[122, 30, 491, 401]",cars_train/03578.jpg
191,Volkswagen Golf Hatchback 1991,"[80, 265, 1180, 782]",cars_train/03579.jpg
145,Jeep Patriot SUV 2012,"[1, 31, 636, 433]",cars_train/03580.jpg
65,Chevrolet Avalanche Crew Cab 2012,"[45, 83, 590, 452]",cars_train/03581.jpg
168,Nissan Leaf Hatchback 2012,"[245, 235, 560, 414]",cars_train/03582.jpg
140,Hyundai Azera Sedan 2012,"[59, 164, 716, 419]",cars_train/03583.jpg
112,Ford GT Coupe 2006,"[276, 420, 1291, 932]",cars_train/03584.jpg
188,Toyota Corolla Sedan 2012,"[69, 258, 768, 583]",cars_train/03585.jpg
145,Jeep Patriot SUV 2012,"[142, 351, 1438, 975]",cars_train/03586.jpg
143,Isuzu Ascender SUV 2008,"[45, 26, 393, 263]",cars_train/03587.jpg
195,Volvo XC90 SUV 2007,"[34, 5, 288, 195]",cars_train/03588.jpg
8,Aston Martin V8 Vantage Convertible 2012,"[57, 70, 578, 328]",cars_train/03589.jpg
14,Audi TTS Coupe 2012,"[2, 35, 262, 142]",cars_train/03590.jpg
144,Jaguar XK XKR 2012,"[52, 340, 453, 700]",cars_train/03591.jpg
96,Dodge Charger Sedan 2012,"[197, 55, 520, 217]",cars_train/03592.jpg
192,Volkswagen Beetle Hatchback 2012,"[55, 308, 949, 675]",cars_train/03593.jpg
180,Spyker C8 Coupe 2009,"[126, 3, 1178, 813]",cars_train/03594.jpg
22,Audi S5 Coupe 2012,"[16, 207, 556, 420]",cars_train/03595.jpg
191,Volkswagen Golf Hatchback 1991,"[247, 178, 1258, 871]",cars_train/03596.jpg
61,Chevrolet Impala Sedan 2007,"[17, 158, 588, 401]",cars_train/03597.jpg
133,Hyundai Veracruz SUV 2012,"[44, 161, 615, 471]",cars_train/03598.jpg
171,Nissan 240SX Coupe 1998,"[108, 292, 1243, 850]",cars_train/03599.jpg
89,Dodge Journey SUV 2012,"[252, 201, 1275, 835]",cars_train/03600.jpg
94,Dodge Durango SUV 2012,"[68, 82, 988, 625]",cars_train/03601.jpg
56,Chevrolet Corvette ZR1 2012,"[3, 40, 271, 157]",cars_train/03602.jpg
40,Bentley Arnage Sedan 2009,"[55, 91, 497, 315]",cars_train/03603.jpg
68,Chevrolet TrailBlazer SS 2009,"[21, 85, 379, 255]",cars_train/03604.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[375, 421, 2556, 1450]",cars_train/03605.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[94, 104, 606, 404]",cars_train/03606.jpg
4,Acura TL Type-S 2008,"[58, 146, 943, 553]",cars_train/03607.jpg
6,Acura Integra Type R 2001,"[180, 205, 538, 400]",cars_train/03608.jpg
166,Mercedes-Benz Sprinter Van 2012,"[55, 3, 1007, 706]",cars_train/03609.jpg
96,Dodge Charger Sedan 2012,"[42, 1, 589, 316]",cars_train/03610.jpg
174,Ram C/V Cargo Van Minivan 2012,"[1, 9, 109, 72]",cars_train/03611.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[80, 40, 350, 283]",cars_train/03612.jpg
194,Volvo 240 Sedan 1993,"[23, 61, 622, 250]",cars_train/03613.jpg
75,Chevrolet Silverado 1500 Regular Cab 2012,"[17, 60, 636, 441]",cars_train/03614.jpg
56,Chevrolet Corvette ZR1 2012,"[29, 35, 478, 287]",cars_train/03615.jpg
87,Dodge Ram Pickup 3500 Quad Cab 2009,"[48, 92, 599, 392]",cars_train/03616.jpg
32,BMW X5 SUV 2007,"[9, 92, 480, 311]",cars_train/03617.jpg
99,FIAT 500 Abarth 2012,"[115, 133, 715, 569]",cars_train/03618.jpg
21,Audi S5 Convertible 2012,"[15, 76, 309, 168]",cars_train/03619.jpg
38,BMW Z4 Convertible 2012,"[62, 91, 419, 213]",cars_train/03620.jpg
187,Toyota Camry Sedan 2012,"[201, 158, 800, 589]",cars_train/03621.jpg
112,Ford GT Coupe 2006,"[26, 302, 805, 562]",cars_train/03622.jpg
187,Toyota Camry Sedan 2012,"[73, 221, 581, 409]",cars_train/03623.jpg
58,Chevrolet Traverse SUV 2012,"[2, 99, 599, 430]",cars_train/03624.jpg
82,Daewoo Nubira Wagon 2002,"[91, 63, 726, 552]",cars_train/03625.jpg
153,Lamborghini Diablo Coupe 2001,"[271, 712, 1429, 1132]",cars_train/03626.jpg
148,Jeep Grand Cherokee SUV 2012,"[32, 69, 619, 396]",cars_train/03627.jpg
188,Toyota Corolla Sedan 2012,"[48, 31, 539, 470]",cars_train/03628.jpg
130,Hyundai Veloster Hatchback 2012,"[20, 61, 591, 362]",cars_train/03629.jpg
89,Dodge Journey SUV 2012,"[426, 596, 2286, 1416]",cars_train/03630.jpg
117,Ford Fiesta Sedan 2012,"[31, 65, 475, 327]",cars_train/03631.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[6, 35, 294, 185]",cars_train/03632.jpg
165,Mercedes-Benz S-Class Sedan 2012,"[32, 78, 205, 173]",cars_train/03633.jpg
28,BMW 1 Series Coupe 2012,"[21, 11, 229, 99]",cars_train/03634.jpg
100,FIAT 500 Convertible 2012,"[83, 45, 265, 174]",cars_train/03635.jpg
191,Volkswagen Golf Hatchback 1991,"[1, 15, 586, 480]",cars_train/03636.jpg
166,Mercedes-Benz Sprinter Van 2012,"[80, 90, 549, 403]",cars_train/03637.jpg
66,Chevrolet Cobalt SS 2010,"[37, 226, 959, 554]",cars_train/03638.jpg
177,Rolls-Royce Phantom Sedan 2012,"[69, 59, 601, 346]",cars_train/03639.jpg
63,Chevrolet Sonic Sedan 2012,"[49, 216, 992, 600]",cars_train/03640.jpg
5,Acura TSX Sedan 2012,"[118, 78, 599, 419]",cars_train/03641.jpg
170,Nissan Juke Hatchback 2012,"[433, 259, 957, 613]",cars_train/03642.jpg
110,Ford Edge SUV 2012,"[45, 132, 533, 401]",cars_train/03643.jpg
21,Audi S5 Convertible 2012,"[10, 202, 792, 543]",cars_train/03644.jpg
140,Hyundai Azera Sedan 2012,"[64, 121, 1520, 1106]",cars_train/03645.jpg
85,Dodge Caravan Minivan 1997,"[87, 28, 508, 412]",cars_train/03646.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[9, 40, 268, 142]",cars_train/03647.jpg
149,Jeep Compass SUV 2012,"[169, 186, 778, 556]",cars_train/03648.jpg
95,Dodge Durango SUV 2007,"[18, 38, 286, 201]",cars_train/03649.jpg
84,Dodge Caliber Wagon 2007,"[51, 24, 257, 194]",cars_train/03650.jpg
64,Chevrolet Express Cargo Van 2007,"[30, 110, 578, 431]",cars_train/03651.jpg
73,Chevrolet Malibu Sedan 2007,"[9, 19, 196, 114]",cars_train/03652.jpg
22,Audi S5 Coupe 2012,"[15, 14, 631, 468]",cars_train/03653.jpg
13,Audi A5 Coupe 2012,"[32, 65, 287, 161]",cars_train/03654.jpg
43,Bentley Continental GT Coupe 2007,"[72, 101, 992, 648]",cars_train/03655.jpg
67,Chevrolet Malibu Hybrid Sedan 2010,"[44, 177, 580, 441]",cars_train/03656.jpg
81,Chrysler PT Cruiser Convertible 2008,"[19, 54, 490, 350]",cars_train/03657.jpg
103,Ferrari 458 Italia Convertible 2012,"[22, 28, 609, 312]",cars_train/03658.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[19, 74, 624, 267]",cars_train/03659.jpg
50,Buick Enclave SUV 2012,"[103, 164, 555, 426]",cars_train/03660.jpg
182,Suzuki Kizashi Sedan 2012,"[30, 103, 614, 378]",cars_train/03661.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[224, 89, 1114, 688]",cars_train/03662.jpg
137,Hyundai Genesis Sedan 2012,"[70, 237, 709, 567]",cars_train/03663.jpg
134,Hyundai Sonata Hybrid Sedan 2012,"[22, 17, 292, 154]",cars_train/03664.jpg
28,BMW 1 Series Coupe 2012,"[24, 83, 426, 218]",cars_train/03665.jpg
63,Chevrolet Sonic Sedan 2012,"[47, 1, 1005, 763]",cars_train/03666.jpg
131,Hyundai Santa Fe SUV 2012,"[26, 20, 251, 163]",cars_train/03667.jpg
193,Volvo C30 Hatchback 2012,"[80, 67, 502, 365]",cars_train/03668.jpg
76,Chrysler Aspen SUV 2009,"[14, 12, 251, 158]",cars_train/03669.jpg
6,Acura Integra Type R 2001,"[146, 73, 486, 236]",cars_train/03670.jpg
98,Eagle Talon Hatchback 1998,"[57, 47, 619, 458]",cars_train/03671.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[135, 308, 1098, 635]",cars_train/03672.jpg
16,Audi V8 Sedan 1994,"[85, 43, 601, 410]",cars_train/03673.jpg
98,Eagle Talon Hatchback 1998,"[64, 75, 2624, 1392]",cars_train/03674.jpg
181,Suzuki Aerio Sedan 2007,"[64, 78, 1174, 597]",cars_train/03675.jpg
39,Bentley Continental Supersports Conv. Convertible 2012,"[47, 55, 394, 251]",cars_train/03676.jpg
33,BMW X6 SUV 2012,"[63, 89, 616, 448]",cars_train/03677.jpg
190,Volkswagen Golf Hatchback 2012,"[66, 79, 224, 168]",cars_train/03678.jpg
82,Daewoo Nubira Wagon 2002,"[45, 31, 232, 161]",cars_train/03679.jpg
69,Chevrolet Silverado 2500HD Regular Cab 2012,"[50, 213, 599, 415]",cars_train/03680.jpg
85,Dodge Caravan Minivan 1997,"[16, 41, 231, 154]",cars_train/03681.jpg
126,Honda Odyssey Minivan 2012,"[4, 80, 572, 294]",cars_train/03682.jpg
91,Dodge Dakota Club Cab 2007,"[15, 63, 480, 360]",cars_train/03683.jpg
36,BMW M6 Convertible 2010,"[13, 37, 433, 200]",cars_train/03684.jpg
70,Chevrolet Silverado 1500 Classic Extended Cab 2007,"[13, 62, 533, 382]",cars_train/03685.jpg
184,Suzuki SX4 Sedan 2012,"[42, 51, 617, 438]",cars_train/03686.jpg
103,Ferrari 458 Italia Convertible 2012,"[39, 23, 517, 263]",cars_train/03687.jpg
133,Hyundai Veracruz SUV 2012,"[69, 138, 613, 415]",cars_train/03688.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[10, 92, 677, 276]",cars_train/03689.jpg
2,Acura RL Sedan 2012,"[150, 102, 877, 444]",cars_train/03690.jpg
91,Dodge Dakota Club Cab 2007,"[33, 54, 228, 169]",cars_train/03691.jpg
189,Toyota 4Runner SUV 2012,"[71, 167, 567, 402]",cars_train/03692.jpg
136,Hyundai Accent Sedan 2012,"[91, 32, 523, 317]",cars_train/03693.jpg
161,Mercedes-Benz 300-Class Convertible 1993,"[36, 35, 467, 313]",cars_train/03694.jpg
75,Chevrolet Silverado 1500 Regular Cab 2012,"[32, 131, 579, 439]",cars_train/03695.jpg
76,Chrysler Aspen SUV 2009,"[40, 92, 480, 318]",cars_train/03696.jpg
120,GMC Yukon Hybrid SUV 2012,"[137, 38, 581, 381]",cars_train/03697.jpg
19,Audi TT Hatchback 2011,"[22, 87, 787, 516]",cars_train/03698.jpg
71,Chevrolet Express Van 2007,"[72, 53, 289, 215]",cars_train/03699.jpg
150,Lamborghini Reventon Coupe 2008,"[311, 224, 647, 357]",cars_train/03700.jpg
62,Chevrolet Tahoe Hybrid SUV 2012,"[6, 26, 254, 165]",cars_train/03701.jpg
138,Hyundai Sonata Sedan 2012,"[161, 340, 1401, 945]",cars_train/03702.jpg
19,Audi TT Hatchback 2011,"[13, 24, 276, 180]",cars_train/03703.jpg
147,Jeep Liberty SUV 2012,"[91, 68, 934, 602]",cars_train/03704.jpg
135,Hyundai Elantra Sedan 2007,"[36, 93, 481, 344]",cars_train/03705.jpg
124,HUMMER H3T Crew Cab 2010,"[111, 246, 647, 434]",cars_train/03706.jpg
100,FIAT 500 Convertible 2012,"[114, 122, 524, 375]",cars_train/03707.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[21, 50, 483, 316]",cars_train/03708.jpg
30,BMW 3 Series Wagon 2012,"[39, 113, 604, 313]",cars_train/03709.jpg
135,Hyundai Elantra Sedan 2007,"[121, 87, 567, 465]",cars_train/03710.jpg
172,Plymouth Neon Coupe 1999,"[41, 206, 984, 706]",cars_train/03711.jpg
84,Dodge Caliber Wagon 2007,"[24, 143, 1001, 587]",cars_train/03712.jpg
157,MINI Cooper Roadster Convertible 2012,"[143, 127, 461, 316]",cars_train/03713.jpg
105,Fisker Karma Sedan 2012,"[2, 50, 436, 311]",cars_train/03714.jpg
6,Acura Integra Type R 2001,"[1, 60, 630, 379]",cars_train/03715.jpg
31,BMW 6 Series Convertible 2007,"[56, 1, 588, 258]",cars_train/03716.jpg
17,Audi 100 Sedan 1994,"[9, 25, 136, 92]",cars_train/03717.jpg
48,Buick Rainier SUV 2007,"[25, 51, 282, 164]",cars_train/03718.jpg
173,Porsche Panamera Sedan 2012,"[278, 165, 872, 532]",cars_train/03719.jpg
175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,"[54, 87, 426, 311]",cars_train/03720.jpg
22,Audi S5 Coupe 2012,"[60, 77, 228, 161]",cars_train/03721.jpg
29,BMW 3 Series Sedan 2012,"[32, 26, 183, 147]",cars_train/03722.jpg
12,Audi RS 4 Convertible 2008,"[80, 57, 376, 195]",cars_train/03723.jpg
68,Chevrolet TrailBlazer SS 2009,"[172, 195, 959, 564]",cars_train/03724.jpg
114,Ford F-150 Regular Cab 2007,"[28, 8, 433, 225]",cars_train/03725.jpg
102,Ferrari California Convertible 2012,"[69, 92, 582, 340]",cars_train/03726.jpg
147,Jeep Liberty SUV 2012,"[116, 22, 556, 343]",cars_train/03727.jpg
196,smart fortwo Convertible 2012,"[76, 131, 386, 312]",cars_train/03728.jpg
127,Honda Odyssey Minivan 2007,"[27, 45, 622, 395]",cars_train/03729.jpg
91,Dodge Dakota Club Cab 2007,"[41, 19, 299, 205]",cars_train/03730.jpg
143,Isuzu Ascender SUV 2008,"[18, 57, 236, 168]",cars_train/03731.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[102, 74, 257, 166]",cars_train/03732.jpg
57,Chevrolet Corvette Ron Fellows Edition Z06 2007,"[99, 118, 930, 589]",cars_train/03733.jpg
36,BMW M6 Convertible 2010,"[9, 198, 777, 514]",cars_train/03734.jpg
108,Ford Freestar Minivan 2007,"[1, 49, 295, 165]",cars_train/03735.jpg
33,BMW X6 SUV 2012,"[13, 17, 264, 164]",cars_train/03736.jpg
61,Chevrolet Impala Sedan 2007,"[154, 223, 1378, 1030]",cars_train/03737.jpg
21,Audi S5 Convertible 2012,"[76, 264, 730, 526]",cars_train/03738.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[21, 15, 267, 172]",cars_train/03739.jpg
26,BMW ActiveHybrid 5 Sedan 2012,"[44, 170, 605, 342]",cars_train/03740.jpg
100,FIAT 500 Convertible 2012,"[21, 4, 263, 150]",cars_train/03741.jpg
127,Honda Odyssey Minivan 2007,"[14, 52, 443, 276]",cars_train/03742.jpg
144,Jaguar XK XKR 2012,"[16, 47, 557, 317]",cars_train/03743.jpg
108,Ford Freestar Minivan 2007,"[17, 17, 298, 210]",cars_train/03744.jpg
96,Dodge Charger Sedan 2012,"[210, 198, 593, 386]",cars_train/03745.jpg
97,Dodge Charger SRT-8 2009,"[26, 27, 268, 201]",cars_train/03746.jpg
141,Infiniti G Coupe IPL 2012,"[74, 23, 874, 660]",cars_train/03747.jpg
192,Volkswagen Beetle Hatchback 2012,"[105, 270, 1292, 996]",cars_train/03748.jpg
55,Chevrolet Corvette Convertible 2012,"[53, 386, 2174, 1243]",cars_train/03749.jpg
14,Audi TTS Coupe 2012,"[137, 567, 3038, 1771]",cars_train/03750.jpg
46,Bugatti Veyron 16.4 Coupe 2009,"[25, 26, 436, 281]",cars_train/03751.jpg
74,Chevrolet Silverado 1500 Extended Cab 2012,"[51, 74, 633, 361]",cars_train/03752.jpg
152,Lamborghini Gallardo LP 570-4 Superleggera 2012,"[50, 63, 388, 277]",cars_train/03753.jpg
176,Rolls-Royce Ghost Sedan 2012,"[146, 262, 731, 612]",cars_train/03754.jpg
15,Audi R8 Coupe 2012,"[191, 299, 907, 667]",cars_train/03755.jpg
13,Audi A5 Coupe 2012,"[26, 98, 428, 309]",cars_train/03756.jpg
53,Cadillac Escalade EXT Crew Cab 2007,"[80, 126, 531, 339]",cars_train/03757.jpg
19,Audi TT Hatchback 2011,"[12, 42, 248, 160]",cars_train/03758.jpg
193,Volvo C30 Hatchback 2012,"[78, 31, 431, 226]",cars_train/03759.jpg
40,Bentley Arnage Sedan 2009,"[30, 41, 488, 330]",cars_train/03760.jpg
6,Acura Integra Type R 2001,"[114, 106, 492, 292]",cars_train/03761.jpg
45,Bugatti Veyron 16.4 Convertible 2009,"[26, 60, 356, 206]",cars_train/03762.jpg
68,Chevrolet TrailBlazer SS 2009,"[16, 113, 409, 263]",cars_train/03763.jpg
16,Audi V8 Sedan 1994,"[30, 118, 615, 316]",cars_train/03764.jpg
17,Audi 100 Sedan 1994,"[50, 371, 1397, 800]",cars_train/03765.jpg
11,Aston Martin Virage Coupe 2012,"[196, 104, 756, 449]",cars_train/03766.jpg
2,Acura RL Sedan 2012,"[36, 40, 261, 174]",cars_train/03767.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[19, 20, 286, 212]",cars_train/03768.jpg
83,Dodge Caliber Wagon 2012,"[45, 113, 431, 321]",cars_train/03769.jpg
154,Land Rover Range Rover SUV 2012,"[36, 81, 564, 339]",cars_train/03770.jpg
162,Mercedes-Benz C-Class Sedan 2012,"[7, 42, 614, 380]",cars_train/03771.jpg
3,Acura TL Sedan 2012,"[29, 75, 271, 168]",cars_train/03772.jpg
140,Hyundai Azera Sedan 2012,"[58, 226, 757, 517]",cars_train/03773.jpg
48,Buick Rainier SUV 2007,"[20, 114, 602, 355]",cars_train/03774.jpg
153,Lamborghini Diablo Coupe 2001,"[36, 188, 672, 422]",cars_train/03775.jpg
94,Dodge Durango SUV 2012,"[13, 8, 619, 393]",cars_train/03776.jpg
64,Chevrolet Express Cargo Van 2007,"[53, 1, 597, 439]",cars_train/03777.jpg
166,Mercedes-Benz Sprinter Van 2012,"[159, 3, 636, 565]",cars_train/03778.jpg
186,Toyota Sequoia SUV 2012,"[105, 146, 1573, 1098]",cars_train/03779.jpg
143,Isuzu Ascender SUV 2008,"[59, 121, 553, 393]",cars_train/03780.jpg
196,smart fortwo Convertible 2012,"[66, 43, 478, 371]",cars_train/03781.jpg
48,Buick Rainier SUV 2007,"[9, 68, 886, 598]",cars_train/03782.jpg
128,Honda Accord Coupe 2012,"[6, 165, 545, 360]",cars_train/03783.jpg
79,Chrysler 300 SRT-8 2010,"[84, 150, 1029, 616]",cars_train/03784.jpg
194,Volvo 240 Sedan 1993,"[56, 120, 456, 252]",cars_train/03785.jpg
98,Eagle Talon Hatchback 1998,"[10, 14, 540, 264]",cars_train/03786.jpg
138,Hyundai Sonata Sedan 2012,"[9, 12, 649, 345]",cars_train/03787.jpg
142,Infiniti QX56 SUV 2011,"[161, 105, 629, 402]",cars_train/03788.jpg
122,GMC Canyon Extended Cab 2012,"[13, 72, 265, 163]",cars_train/03789.jpg
7,Acura ZDX Hatchback 2012,"[451, 625, 2092, 1763]",cars_train/03790.jpg
16,Audi V8 Sedan 1994,"[26, 68, 286, 193]",cars_train/03791.jpg
76,Chrysler Aspen SUV 2009,"[12, 24, 342, 278]",cars_train/03792.jpg
134,Hyundai Sonata Hybrid Sedan 2012,"[68, 79, 514, 322]",cars_train/03793.jpg
189,Toyota 4Runner SUV 2012,"[47, 118, 509, 326]",cars_train/03794.jpg
4,Acura TL Type-S 2008,"[31, 75, 480, 308]",cars_train/03795.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[12, 13, 254, 127]",cars_train/03796.jpg
94,Dodge Durango SUV 2012,"[38, 19, 606, 430]",cars_train/03797.jpg
124,HUMMER H3T Crew Cab 2010,"[705, 356, 1353, 748]",cars_train/03798.jpg
106,Ford F-450 Super Duty Crew Cab 2012,"[1, 44, 224, 165]",cars_train/03799.jpg
68,Chevrolet TrailBlazer SS 2009,"[34, 5, 393, 211]",cars_train/03800.jpg
155,Land Rover LR2 SUV 2012,"[38, 93, 580, 375]",cars_train/03801.jpg
128,Honda Accord Coupe 2012,"[11, 38, 248, 153]",cars_train/03802.jpg
92,Dodge Magnum Wagon 2008,"[6, 61, 253, 138]",cars_train/03803.jpg
14,Audi TTS Coupe 2012,"[12, 36, 254, 170]",cars_train/03804.jpg
144,Jaguar XK XKR 2012,"[39, 68, 598, 374]",cars_train/03805.jpg
147,Jeep Liberty SUV 2012,"[1, 70, 957, 729]",cars_train/03806.jpg
97,Dodge Charger SRT-8 2009,"[41, 102, 482, 264]",cars_train/03807.jpg
180,Spyker C8 Coupe 2009,"[103, 234, 599, 402]",cars_train/03808.jpg
155,Land Rover LR2 SUV 2012,"[13, 70, 625, 400]",cars_train/03809.jpg
150,Lamborghini Reventon Coupe 2008,"[258, 211, 1409, 868]",cars_train/03810.jpg
63,Chevrolet Sonic Sedan 2012,"[166, 66, 896, 767]",cars_train/03811.jpg
171,Nissan 240SX Coupe 1998,"[4, 10, 388, 150]",cars_train/03812.jpg
6,Acura Integra Type R 2001,"[35, 168, 613, 392]",cars_train/03813.jpg
137,Hyundai Genesis Sedan 2012,"[143, 85, 946, 621]",cars_train/03814.jpg
126,Honda Odyssey Minivan 2012,"[24, 183, 938, 544]",cars_train/03815.jpg
112,Ford GT Coupe 2006,"[474, 234, 1574, 1021]",cars_train/03816.jpg
168,Nissan Leaf Hatchback 2012,"[54, 181, 417, 344]",cars_train/03817.jpg
14,Audi TTS Coupe 2012,"[96, 82, 709, 468]",cars_train/03818.jpg
108,Ford Freestar Minivan 2007,"[21, 88, 762, 508]",cars_train/03819.jpg
164,Mercedes-Benz E-Class Sedan 2012,"[33, 25, 1237, 721]",cars_train/03820.jpg
26,BMW ActiveHybrid 5 Sedan 2012,"[212, 191, 1076, 603]",cars_train/03821.jpg
123,Geo Metro Convertible 1993,"[24, 113, 387, 252]",cars_train/03822.jpg
187,Toyota Camry Sedan 2012,"[101, 41, 626, 304]",cars_train/03823.jpg
23,Audi S4 Sedan 2012,"[82, 146, 611, 353]",cars_train/03824.jpg
149,Jeep Compass SUV 2012,"[159, 1, 554, 259]",cars_train/03825.jpg
58,Chevrolet Traverse SUV 2012,"[61, 77, 543, 419]",cars_train/03826.jpg
98,Eagle Talon Hatchback 1998,"[40, 88, 1597, 1027]",cars_train/03827.jpg
9,Aston Martin V8 Vantage Coupe 2012,"[11, 56, 613, 297]",cars_train/03828.jpg
22,Audi S5 Coupe 2012,"[21, 171, 781, 553]",cars_train/03829.jpg
25,Audi TT RS Coupe 2012,"[93, 51, 491, 388]",cars_train/03830.jpg
61,Chevrolet Impala Sedan 2007,"[68, 90, 579, 410]",cars_train/03831.jpg
56,Chevrolet Corvette ZR1 2012,"[41, 82, 337, 197]",cars_train/03832.jpg
92,Dodge Magnum Wagon 2008,"[126, 129, 576, 377]",cars_train/03833.jpg
132,Hyundai Tucson SUV 2012,"[164, 119, 887, 601]",cars_train/03834.jpg
35,BMW M5 Sedan 2010,"[7, 42, 636, 402]",cars_train/03835.jpg
127,Honda Odyssey Minivan 2007,"[19, 41, 449, 228]",cars_train/03836.jpg
89,Dodge Journey SUV 2012,"[72, 32, 547, 419]",cars_train/03837.jpg
14,Audi TTS Coupe 2012,"[13, 30, 251, 156]",cars_train/03838.jpg
25,Audi TT RS Coupe 2012,"[15, 40, 281, 169]",cars_train/03839.jpg
137,Hyundai Genesis Sedan 2012,"[13, 103, 497, 334]",cars_train/03840.jpg
183,Suzuki SX4 Hatchback 2012,"[112, 150, 839, 441]",cars_train/03841.jpg
24,Audi S4 Sedan 2007,"[120, 608, 1925, 1249]",cars_train/03842.jpg
125,HUMMER H2 SUT Crew Cab 2009,"[86, 190, 951, 560]",cars_train/03843.jpg
11,Aston Martin Virage Coupe 2012,"[59, 176, 549, 416]",cars_train/03844.jpg
58,Chevrolet Traverse SUV 2012,"[63, 57, 577, 343]",cars_train/03845.jpg
182,Suzuki Kizashi Sedan 2012,"[23, 17, 604, 391]",cars_train/03846.jpg
164,Mercedes-Benz E-Class Sedan 2012,"[98, 254, 951, 643]",cars_train/03847.jpg
22,Audi S5 Coupe 2012,"[6, 47, 297, 166]",cars_train/03848.jpg
39,Bentley Continental Supersports Conv. Convertible 2012,"[83, 76, 211, 151]",cars_train/03849.jpg
